100, .015600
200, .012900
300, .013240
400, .013020
500, .013520
600, .012400
700, .012780
800, .014060
900, .012120
1000, .012040
1100, .011480
1200, .011420
1300, .012440
1400, .011920
1500, .011120
1600, .013140
1700, .012620
1800, .012840
1900, .012680
2000, .013060
4000, .014520
6000, .014620
8000, .016320
10000, .016280
20000, .018960
40000, .027640
60000, .033420
80000, .037380
100000, .045880
200000, .068720
400000, .104020
600000, .140400
800000, .176200
1000000, .209400
