100, .000860
200, .000860
300, .000860
400, .000900
500, .000940
600, .000960
700, .000920
800, .001040
900, .000900
1000, .001000
1100, .000900
1200, .000900
1300, .000940
1400, .000920
1500, .000940
1600, .001040
1700, .000940
1800, .000920
1900, .000900
2000, .000880
4000, .000960
6000, .000960
8000, .000980
10000, .000920
20000, .001060
40000, .001080
60000, .001300
80000, .001140
100000, .001300
200000, .001480
400000, .001960
600000, .002460
800000, .002800
1000000, .003300
